scenario,duration_s,distance_m,rmse_xy_m,rmse_z_m,rmse_3d_m,max_err_xy_m,max_err_z_m,final_err_xy_m,final_err_z_m,final_err_3d_m,drift_percent_xy,rmse_yaw_deg,max_yaw_err_deg
curve_walk,41.74499988555908,15.931878182245539,10.069822021582256,0.04256143837041935,10.069911966962728,16.45372032290826,0.15329064942845258,7.706687786006771,0.011240307300431395,7.706695983071744,48.372751146158606,87.35127579902989,179.92215222519246
long_walk,301.7449998855591,141.66881657430957,26.719754636755617,0.03500894387138282,26.719777571577467,60.27924928900099,0.1401967271189899,60.27924928900099,0.013322478158328155,60.27925076121924,42.54941259947824,13.445834551178942,44.43537584610042
s_curve,46.74499988555908,26.269916760269908,3.6199106067464726,0.047430221529405514,3.620221322895873,6.086982194624592,0.16439854985563587,2.498585825021296,0.013684919884788243,2.498623301346084,9.511205718017756,36.663436552230806,71.47244473089478
slope_up_down,31.744999885559082,11.922856620459001,0.3898983743801738,0.3211271158048363,0.5051171813049274,0.8156052813045535,0.5861388460944178,0.0681917013249259,0.04473856600849293,0.08155763249435445,0.5719409659587158,2.9927802084205486,20.034539390594748
stop_and_go,36.74499988555908,13.573386286129107,2.9228957033794782,0.043468625369735524,2.9232189131547694,5.367582647907155,0.0990098333994788,5.310535803849697,0.017546130741679426,5.310564790177552,39.12461998725131,7.409399529382839,35.638931937158894
straight_fast,26.744999885559082,19.660399798239894,2.6534452821385335,0.05075758762994435,2.6539307070843527,4.026873861785973,0.10408039596266012,2.672194140244743,0.06904444095648785,2.673085980282964,13.59175890453648,2.8159047841159146,17.694622234471396
straight_medium,31.744999885559082,14.908330121623884,0.5307099837131456,0.04312120647368889,0.5324589423237757,0.8184972405316292,0.0953824637013181,0.578362930833952,0.024180515738918884,0.5788681862948065,3.8794615232933545,4.189888548572287,35.643245414491076
straight_slow,31.744999885559082,9.07639286746832,0.9596906813542854,0.036115040558093996,0.9603699808057129,1.8716179357380982,0.09834296252162761,1.7193111741999687,0.030036414587829966,1.7195735226881599,18.942670279978046,2.512163930741453,14.840201522333627
turn_in_place,26.744999885559082,1.7418836639267428,0.13265705287081433,0.010089812077138894,0.13304021190648344,0.2592386816786307,0.03207739519316839,0.2515874448647253,0.0072859045553883076,0.25169292166994167,14.443412615603135,99.31410634444039,179.98067393219702
